fips,above_average_vax_rate
27139,TRUE
27141,FALSE
27143,FALSE
27145,TRUE
27147,TRUE
27149,TRUE
27151,TRUE
27153,FALSE
27155,TRUE
27157,TRUE
27159,TRUE
27163,TRUE
27165,TRUE
27167,FALSE
27169,TRUE
27171,TRUE
27173,TRUE
28001,TRUE
28003,FALSE
28005,FALSE
28007,TRUE
28009,TRUE
28011,TRUE
28013,FALSE
28015,FALSE
28017,TRUE
28019,FALSE
28021,TRUE
28023,TRUE
28025,FALSE
28027,TRUE
28029,TRUE
28031,TRUE
28033,TRUE
28035,FALSE
28037,FALSE
28039,FALSE
28041,FALSE
28043,TRUE
28045,FALSE
28047,TRUE
28049,TRUE
28051,TRUE
28053,TRUE
28055,FALSE
28057,FALSE
28059,FALSE
28061,TRUE
28063,TRUE
28065,FALSE
28067,FALSE
28069,FALSE
28071,TRUE
28073,TRUE
28075,TRUE
28077,TRUE
28079,FALSE
28081,FALSE
28083,TRUE
28085,FALSE
28087,TRUE
28089,TRUE
28091,FALSE
28093,TRUE
28095,TRUE
28097,TRUE
28099,FALSE
28101,TRUE
28103,TRUE
28105,FALSE
28107,FALSE
28109,FALSE
28111,FALSE
28113,TRUE
28115,FALSE
28117,FALSE
28119,TRUE
28121,TRUE
28123,TRUE
28125,TRUE
28127,FALSE
28129,FALSE
28131,FALSE
28133,TRUE
28135,FALSE
28137,FALSE
28139,FALSE
28141,FALSE
28143,TRUE
28145,FALSE
28147,FALSE
28149,TRUE
28151,TRUE
28153,FALSE
28155,TRUE
28157,TRUE
28159,FALSE
28161,TRUE
28163,FALSE
29001,FALSE
29003,FALSE
29005,TRUE
29007,FALSE
29009,FALSE
29011,FALSE
29013,FALSE
29015,FALSE
29017,FALSE
29019,TRUE
29021,FALSE
29023,FALSE
29025,FALSE
29027,FALSE
29029,FALSE
29031,FALSE
29033,TRUE
29035,FALSE
29037,TRUE
29039,FALSE
29041,FALSE
29043,FALSE
29045,FALSE
29047,TRUE
29049,FALSE
29051,TRUE
29053,FALSE
29055,FALSE
29057,FALSE
29059,FALSE
29061,FALSE
29063,FALSE
29065,FALSE
29067,FALSE
29069,FALSE
29071,TRUE
29073,TRUE
29075,FALSE
29077,FALSE
29079,FALSE
29081,FALSE
29083,FALSE
29085,FALSE
29087,FALSE
29089,FALSE
29091,FALSE
29093,FALSE
29095,TRUE
29097,FALSE
29099,FALSE
29101,FALSE
29103,FALSE
29105,FALSE
29107,FALSE
29109,FALSE
29111,FALSE
29113,FALSE
29115,FALSE
29117,FALSE
29119,FALSE
29121,FALSE
29123,FALSE
29125,FALSE
29127,FALSE
29129,FALSE
29131,FALSE
29133,FALSE
29135,FALSE
29137,FALSE
29139,TRUE
29141,FALSE
29143,FALSE
29145,FALSE
29147,FALSE
29149,FALSE
29151,FALSE
29153,FALSE
29155,FALSE
29157,FALSE
29159,FALSE
29161,FALSE
29163,FALSE
29165,TRUE
29167,FALSE
29169,TRUE
29171,FALSE
29173,FALSE
29175,FALSE
29177,FALSE
29179,FALSE
29181,FALSE
29183,TRUE
29185,FALSE
29186,FALSE
29187,FALSE
29189,TRUE
29195,FALSE
29197,FALSE
29199,FALSE
29201,FALSE
29203,FALSE
29205,FALSE
29207,FALSE
29209,FALSE
29211,FALSE
29213,FALSE
29215,FALSE
29217,FALSE
29219,FALSE
29221,FALSE
29223,FALSE
29225,FALSE
29227,FALSE
29229,FALSE
29510,TRUE
30001,FALSE
30003,TRUE
30005,TRUE
30007,FALSE
30009,FALSE
30011,FALSE
30013,TRUE
30015,FALSE
30017,FALSE
30019,FALSE
30021,FALSE
30023,FALSE
30025,FALSE
30027,FALSE
30029,FALSE
30031,TRUE
30033,FALSE
30035,TRUE
30037,FALSE
30039,FALSE
30041,TRUE
30043,FALSE
30045,FALSE
30047,TRUE
30049,TRUE
30053,FALSE
30055,FALSE
30057,FALSE
30059,FALSE
30061,TRUE
30063,TRUE
30065,FALSE
30067,TRUE
30069,FALSE
30071,FALSE
30073,TRUE
30075,FALSE
30077,FALSE
30079,FALSE
30081,FALSE
30083,FALSE
30085,TRUE
30087,TRUE
30089,FALSE
30091,FALSE
30093,TRUE
30095,FALSE
30097,FALSE
30099,FALSE
30101,FALSE
30103,FALSE
30105,FALSE
30107,FALSE
30109,FALSE
31025,TRUE
31031,FALSE
31055,TRUE
31057,FALSE
31109,TRUE
31177,TRUE
32001,FALSE
32003,TRUE
32005,FALSE
32007,FALSE
32009,FALSE
32011,FALSE
32013,FALSE
32015,FALSE
32017,FALSE
32019,FALSE
32021,TRUE
32023,FALSE
32027,FALSE
32029,FALSE
32031,TRUE
32033,TRUE
32510,TRUE
33001,TRUE
33003,TRUE
33005,TRUE
33007,TRUE
33009,TRUE
33011,TRUE
33013,TRUE
33015,TRUE
33017,TRUE
33019,TRUE
34001,TRUE
34003,TRUE
34005,TRUE
34007,TRUE
34009,TRUE
34011,TRUE
34013,TRUE
34015,TRUE
34017,TRUE
34019,TRUE
34021,TRUE
34023,TRUE
34025,TRUE
34027,TRUE
34029,TRUE
34031,TRUE
34033,TRUE
34035,TRUE
34037,TRUE
34039,TRUE
34041,TRUE
35031,TRUE
36001,TRUE
36003,FALSE
36005,TRUE
36007,TRUE
36009,TRUE
36011,TRUE
36013,TRUE
36015,TRUE
36017,TRUE
36019,TRUE
36021,TRUE
36023,TRUE
36025,TRUE
36027,TRUE
36029,TRUE
36031,TRUE
36033,TRUE
36035,TRUE
36037,TRUE
36039,TRUE
36041,TRUE
36043,TRUE
36045,TRUE
36047,TRUE
36049,FALSE
36051,TRUE
36053,TRUE
36055,TRUE
36057,TRUE
36059,TRUE
36061,TRUE
36063,TRUE
36065,TRUE
36067,TRUE
36069,TRUE
36071,TRUE
36073,TRUE
36075,TRUE
36077,TRUE
36079,TRUE
36081,TRUE
36083,TRUE
36085,TRUE
36087,TRUE
36089,TRUE
36091,TRUE
36093,TRUE
36095,TRUE
36097,TRUE
36099,TRUE
36101,TRUE
36103,TRUE
36105,TRUE
36107,TRUE
36109,TRUE
36111,TRUE
36113,TRUE
36115,TRUE
36117,TRUE
36119,TRUE
36121,FALSE
36123,TRUE
37001,TRUE
37003,FALSE
37005,TRUE
37007,FALSE
37009,TRUE
37011,TRUE
37013,TRUE
37015,TRUE
37017,FALSE
37019,TRUE
37021,TRUE
37023,FALSE
37025,TRUE
37027,FALSE
37029,FALSE
37031,FALSE
37033,TRUE
37035,TRUE
37037,TRUE
37039,TRUE
37041,TRUE
37043,FALSE
37045,TRUE
37047,FALSE
37049,TRUE
37051,TRUE
37053,TRUE
37055,TRUE
37057,FALSE
37059,TRUE
37061,FALSE
37063,TRUE
37065,FALSE
37067,TRUE
37069,TRUE
37071,TRUE
37073,TRUE
37075,TRUE
37077,TRUE
37079,FALSE
37081,TRUE
37083,TRUE
37085,FALSE
37087,TRUE
37089,TRUE
37091,FALSE
37093,FALSE
37095,TRUE
37097,TRUE
37099,TRUE
37101,TRUE
37103,FALSE
37105,TRUE
37107,TRUE
37109,TRUE
37111,FALSE
37113,FALSE
37115,FALSE
37117,TRUE
37119,TRUE
37121,TRUE
37123,FALSE
37125,TRUE
37127,TRUE
37129,TRUE
37131,FALSE
37133,TRUE
37135,TRUE
37137,TRUE
37139,TRUE
37141,TRUE
37143,FALSE
37145,TRUE
37147,TRUE
37149,FALSE
37151,FALSE
37153,TRUE
37155,FALSE
37157,TRUE
37159,FALSE
37161,FALSE
37163,TRUE
37165,FALSE
37167,FALSE
37169,FALSE
37171,TRUE
37173,TRUE
37175,TRUE
37177,FALSE
37179,TRUE
37181,TRUE
37183,TRUE
37185,FALSE
37187,TRUE
37189,TRUE
37191,TRUE
37193,TRUE
37195,TRUE
37197,TRUE
37199,TRUE
38001,TRUE
38003,TRUE
38005,TRUE
38007,FALSE
38009,FALSE
38011,FALSE
38013,FALSE
38015,TRUE
38017,TRUE
38019,TRUE
38021,TRUE
38023,FALSE
38025,FALSE
38027,TRUE
38029,FALSE
38031,TRUE
38033,FALSE
38035,TRUE
38037,FALSE
38039,FALSE
38041,FALSE
38043,FALSE
38045,TRUE
38047,FALSE
38049,FALSE
38051,FALSE
38053,FALSE
38055,FALSE
38057,FALSE
38059,FALSE
38061,TRUE
38063,TRUE
38065,FALSE
38067,TRUE
38069,FALSE
38071,TRUE
38073,TRUE
38075,FALSE
38077,TRUE
38079,TRUE
38081,TRUE
38083,FALSE
38085,TRUE
38087,FALSE
38089,FALSE
38091,FALSE
38093,TRUE
38095,FALSE
38097,TRUE
38099,TRUE
38101,FALSE
38103,FALSE
38105,FALSE
39001,FALSE
39003,FALSE
39005,FALSE
39007,TRUE
39009,FALSE
39011,FALSE
39013,FALSE
39015,FALSE
39017,TRUE
39019,FALSE
39021,FALSE
39023,FALSE
39025,TRUE
39027,FALSE
39029,FALSE
39031,FALSE
39033,FALSE
39035,TRUE
39037,FALSE
39039,FALSE
39041,TRUE
39043,TRUE
39045,TRUE
39047,FALSE
39049,TRUE
39051,TRUE
39053,FALSE
39055,TRUE
39057,TRUE
39059,FALSE
39061,TRUE
39063,FALSE
39065,FALSE
39067,FALSE
39069,TRUE
39071,FALSE
39073,FALSE
39075,FALSE
39077,FALSE
39079,FALSE
39081,FALSE
39083,FALSE
39085,TRUE
39087,FALSE
39089,TRUE
39091,FALSE
39093,TRUE
39095,TRUE
39097,FALSE
39099,TRUE
39101,FALSE
39103,TRUE
39105,FALSE
39107,FALSE
39109,FALSE
39111,FALSE
39113,TRUE
39115,FALSE
39117,FALSE
39119,FALSE
39121,FALSE
39123,TRUE
39125,FALSE
39127,FALSE
39129,FALSE
39131,FALSE
39133,TRUE
39135,FALSE
39137,FALSE
39139,FALSE
39141,FALSE
39143,TRUE
39145,FALSE
39147,FALSE
39149,FALSE
39151,TRUE
39153,TRUE
39155,TRUE
39157,FALSE
39159,TRUE
39161,FALSE
39163,FALSE
39165,TRUE
39167,TRUE
39169,FALSE
39171,FALSE
39173,TRUE
39175,FALSE
40001,FALSE
40003,FALSE
40005,FALSE
40007,FALSE
40009,FALSE
40011,FALSE
40013,FALSE
40015,TRUE
40017,TRUE
40019,FALSE
40021,FALSE
40023,FALSE
40025,FALSE
40027,TRUE
40029,FALSE
40031,TRUE
40033,FALSE
40035,TRUE
40037,FALSE
40039,TRUE
40041,FALSE
40043,FALSE
40045,FALSE
40047,TRUE
40049,TRUE
40051,FALSE
40053,FALSE
40055,FALSE
40057,TRUE
40059,FALSE
40061,FALSE
40063,FALSE
40065,TRUE
40067,FALSE
40069,FALSE
40071,FALSE
40073,TRUE
40075,TRUE
40077,FALSE
40079,FALSE
40081,FALSE
40083,FALSE
40085,FALSE
40087,TRUE
40089,FALSE
40091,TRUE
40093,TRUE
40095,FALSE
40097,FALSE
40099,FALSE
40101,TRUE
40103,TRUE
40105,FALSE
40107,FALSE
40109,TRUE
40111,FALSE
40113,FALSE
40115,FALSE
40117,TRUE
40119,FALSE
40121,FALSE
40123,TRUE
40125,FALSE
40127,FALSE
40131,FALSE
40133,TRUE
40135,FALSE
40137,TRUE
40139,FALSE
40141,TRUE
40143,TRUE
40145,FALSE
40147,FALSE
40149,FALSE
40151,FALSE
40153,FALSE
41001,TRUE
41003,TRUE
41005,TRUE
41007,TRUE
41009,TRUE
41011,TRUE
41013,FALSE
41015,TRUE
41017,TRUE
41019,TRUE
41021,FALSE
41023,FALSE
41025,FALSE
41027,TRUE
41029,TRUE
41031,TRUE
41033,FALSE
41035,TRUE
41037,FALSE
41039,TRUE
41041,TRUE
41043,TRUE
41045,FALSE
41047,TRUE
41049,TRUE
41051,TRUE
41053,TRUE
41055,TRUE
41057,TRUE
41059,TRUE
41061,FALSE
41063,TRUE
41065,TRUE
41067,TRUE
41069,TRUE
41071,TRUE
42001,TRUE
42003,TRUE
42005,TRUE
42007,TRUE
42009,FALSE
42011,TRUE
42013,TRUE
42015,FALSE
42017,TRUE
42019,TRUE
42021,TRUE
42023,TRUE
42025,TRUE
42027,TRUE
42029,TRUE
42031,FALSE
42033,TRUE
42035,FALSE
42037,TRUE
42039,TRUE
42041,TRUE
42043,TRUE
42045,TRUE
42047,TRUE
42049,TRUE
42051,TRUE
42053,TRUE
42055,TRUE
42057,FALSE
42059,TRUE
42061,TRUE
42063,FALSE
42065,TRUE
42067,FALSE
42069,TRUE
42071,TRUE
42073,TRUE
42075,TRUE
42077,TRUE
42079,TRUE
42081,TRUE
42083,TRUE
42085,TRUE
42087,TRUE
42089,TRUE
42091,TRUE
42093,TRUE
42095,TRUE
42097,TRUE
42099,TRUE
42103,TRUE
42107,TRUE
42109,TRUE
42111,TRUE
42113,TRUE
42115,FALSE
42117,FALSE
42119,TRUE
42121,FALSE
42123,TRUE
42125,TRUE
42127,TRUE
42129,TRUE
42131,TRUE
42133,TRUE
44001,TRUE
44003,TRUE
44005,TRUE
44007,TRUE
44009,TRUE
45001,FALSE
45003,FALSE
45005,TRUE
45007,FALSE
45009,TRUE
45011,TRUE
45013,TRUE
45015,TRUE
45017,FALSE
45019,TRUE
45021,FALSE
45023,FALSE
45025,FALSE
45027,FALSE
45029,TRUE
45031,TRUE
45033,FALSE
45035,TRUE
45037,TRUE
45039,TRUE
45041,TRUE
45043,TRUE
45045,TRUE
45047,TRUE
45049,TRUE
45051,TRUE
45053,FALSE
45055,TRUE
45057,TRUE
45059,FALSE
45061,FALSE
45063,TRUE
45065,TRUE
45067,TRUE
45069,FALSE
45071,TRUE
45073,FALSE
45075,TRUE
45077,FALSE
45079,TRUE
45081,FALSE
45083,FALSE
45085,TRUE
45087,FALSE
45089,TRUE
45091,TRUE
46007,TRUE
46013,TRUE
46017,TRUE
46021,FALSE
46031,FALSE
46041,TRUE
46063,FALSE
46085,TRUE
46095,TRUE
46102,TRUE
46117,TRUE
46121,TRUE
46127,TRUE
46135,TRUE
46137,FALSE
47001,TRUE
47003,FALSE
47005,FALSE
47007,FALSE
47009,TRUE
47011,FALSE
47013,FALSE
47015,FALSE
47017,TRUE
47019,FALSE
47021,TRUE
47023,FALSE
47025,FALSE
47027,FALSE
47029,TRUE
47031,TRUE
47033,TRUE
47035,FALSE
47037,TRUE
47039,FALSE
47041,FALSE
47043,TRUE
47045,FALSE
47047,TRUE
47049,FALSE
47051,FALSE
47053,FALSE
47055,FALSE
47057,TRUE
47059,FALSE
47061,FALSE
47063,FALSE
47065,TRUE
47067,FALSE
47069,FALSE
47071,FALSE
47073,FALSE
47075,TRUE
47077,FALSE
47079,FALSE
47081,FALSE
47083,FALSE
47085,FALSE
47087,FALSE
47089,TRUE
47091,FALSE
47093,TRUE
47095,FALSE
47097,FALSE
47099,FALSE
47101,FALSE
47103,FALSE
47105,TRUE
47107,FALSE
47109,TRUE
47111,FALSE
47113,TRUE
47115,FALSE
47117,FALSE
47119,TRUE
47121,TRUE
47123,FALSE
47125,TRUE
47127,FALSE
47129,TRUE
47131,FALSE
47133,FALSE
47135,FALSE
47137,FALSE
47139,FALSE
47141,TRUE
47143,FALSE
47145,FALSE
47147,TRUE
47149,TRUE
47151,FALSE
47153,FALSE
47155,TRUE
47157,TRUE
47159,FALSE
47161,FALSE
47163,TRUE
47165,TRUE
47167,FALSE
47169,FALSE
47171,TRUE
47173,FALSE
47175,TRUE
47177,FALSE
47179,TRUE
47181,FALSE
47183,FALSE
47185,FALSE
47187,TRUE
47189,TRUE
49001,TRUE
49003,TRUE
49005,TRUE
49007,TRUE
49009,TRUE
49011,TRUE
49013,TRUE
49015,FALSE
49017,TRUE
49019,TRUE
49021,FALSE
49023,FALSE
49025,TRUE
49027,TRUE
49029,TRUE
49031,FALSE
49033,TRUE
49035,TRUE
49037,TRUE
49039,FALSE
49041,FALSE
49043,TRUE
49045,TRUE
49047,FALSE
49049,TRUE
49051,TRUE
49053,TRUE
49055,TRUE
49057,TRUE
50001,TRUE
50003,FALSE
50005,FALSE
50007,TRUE
50009,FALSE
50011,FALSE
50013,TRUE
50015,TRUE
50017,TRUE
50019,TRUE
50021,TRUE
50023,FALSE
50025,TRUE
50027,TRUE
51001,TRUE
51003,TRUE
51005,FALSE
51007,FALSE
51009,FALSE
51011,FALSE
51013,TRUE
51015,TRUE
51017,FALSE
51019,FALSE
51021,FALSE
51023,TRUE
51025,TRUE
51027,FALSE
51029,FALSE
51031,FALSE
51033,FALSE
51035,FALSE
51037,FALSE
51041,TRUE
51043,TRUE
51045,FALSE
51047,TRUE
51049,FALSE
51051,TRUE
51053,TRUE
51057,TRUE
51059,TRUE
51061,TRUE
51063,FALSE
51065,TRUE
51067,FALSE
51069,TRUE
51071,FALSE
51073,TRUE
51075,TRUE
51077,FALSE
51079,TRUE
51081,FALSE
51083,FALSE
51085,TRUE
51087,TRUE
51089,FALSE
51091,TRUE
51093,TRUE
51095,TRUE
51097,TRUE
51099,TRUE
51101,TRUE
51103,TRUE
51105,TRUE
51107,TRUE
51109,FALSE
51111,TRUE
51113,TRUE
51115,TRUE
51117,FALSE
51119,TRUE
51121,FALSE
51125,TRUE
51127,TRUE
51131,TRUE
51133,TRUE
51135,FALSE
51137,FALSE
51139,FALSE
51141,FALSE
51143,FALSE
51145,FALSE
51147,FALSE
51149,TRUE
51153,TRUE
51155,FALSE
51157,TRUE
51159,FALSE
51161,TRUE
51163,FALSE
51165,FALSE
51167,TRUE
51169,TRUE
51171,TRUE
51173,TRUE
51175,FALSE
51177,TRUE
51179,TRUE
51181,TRUE
51183,FALSE
51185,FALSE
51187,FALSE
51191,TRUE
51193,TRUE
51195,TRUE
51197,FALSE
51199,TRUE
51520,TRUE
51530,FALSE
51540,TRUE
51570,FALSE
51580,FALSE
51590,FALSE
51595,FALSE
51600,TRUE
51610,TRUE
51620,TRUE
51630,FALSE
51640,FALSE
51650,TRUE
51660,FALSE
51670,FALSE
51678,FALSE
51680,FALSE
51683,TRUE
51685,TRUE
51690,TRUE
51700,TRUE
51710,TRUE
51720,FALSE
51730,FALSE
51735,TRUE
51740,TRUE
51750,FALSE
51760,FALSE
51770,TRUE
51775,TRUE
51790,TRUE
51800,TRUE
51810,TRUE
51820,TRUE
51830,FALSE
51840,TRUE
53001,TRUE
53003,FALSE
53005,TRUE
53007,TRUE
53009,TRUE
53011,TRUE
53013,TRUE
53015,TRUE
53017,TRUE
53019,TRUE
53021,TRUE
53023,TRUE
53025,TRUE
53027,TRUE
53029,TRUE
53031,TRUE
53033,TRUE
53035,TRUE
53037,TRUE
53039,TRUE
53041,TRUE
53043,TRUE
53045,TRUE
53047,TRUE
53049,TRUE
53051,FALSE
53053,TRUE
53055,TRUE
53057,TRUE
53059,FALSE
53061,TRUE
53063,TRUE
53065,FALSE
53067,TRUE
53069,TRUE
53071,TRUE
53073,TRUE
53075,FALSE
53077,TRUE
54001,FALSE
54003,FALSE
54005,FALSE
54007,FALSE
54009,FALSE
54011,FALSE
54013,FALSE
54015,FALSE
54017,FALSE
54019,FALSE
54021,FALSE
54023,FALSE
54025,FALSE
54027,FALSE
54029,FALSE
54031,FALSE
54033,FALSE
54035,FALSE
54037,FALSE
54039,FALSE
54041,FALSE
54043,FALSE
54045,FALSE
54047,FALSE
54049,FALSE
54051,FALSE
54053,FALSE
54055,TRUE
54057,FALSE
54059,FALSE
54061,FALSE
54063,FALSE
54065,FALSE
54067,FALSE
54069,FALSE
54071,FALSE
54073,FALSE
54075,FALSE
54077,FALSE
54079,FALSE
54081,FALSE
54083,FALSE
54085,FALSE
54087,FALSE
54089,FALSE
54091,FALSE
54093,FALSE
54095,FALSE
54097,FALSE
54099,FALSE
54101,FALSE
54103,FALSE
54105,FALSE
54107,FALSE
54109,FALSE
55001,FALSE
55003,TRUE
55005,FALSE
55007,TRUE
55009,TRUE
55011,FALSE
55013,TRUE
55015,TRUE
55017,TRUE
55019,FALSE
55021,TRUE
55023,TRUE
55025,TRUE
55027,FALSE
55029,TRUE
55031,FALSE
55033,FALSE
55035,TRUE
55037,FALSE
55039,TRUE
55041,TRUE
55043,TRUE
55045,TRUE
55047,TRUE
55049,TRUE
55051,TRUE
55053,FALSE
55055,TRUE
55057,FALSE
55059,TRUE
55061,FALSE
55063,TRUE
55065,TRUE
55067,FALSE
55069,TRUE
55071,TRUE
55073,TRUE
55075,FALSE
55077,FALSE
55078,TRUE
55079,TRUE
55081,TRUE
55083,FALSE
55085,TRUE
55087,TRUE
55089,TRUE
55091,FALSE
55093,FALSE
55095,FALSE
55097,TRUE
55099,TRUE
55101,TRUE
55103,TRUE
55105,TRUE
55107,FALSE
55109,FALSE
55111,TRUE
55113,TRUE
55115,TRUE
55117,TRUE
55119,FALSE
55121,TRUE
55123,TRUE
55125,TRUE
55127,TRUE
55129,TRUE
55131,TRUE
55133,TRUE
55135,TRUE
55137,FALSE
55139,TRUE
55141,TRUE
56001,TRUE
56003,FALSE
56005,FALSE
56007,TRUE
56009,FALSE
56011,FALSE
56013,TRUE
56015,FALSE
56017,FALSE
56019,FALSE
56021,TRUE
56023,FALSE
56025,FALSE
56027,FALSE
56029,FALSE
56031,FALSE
56033,TRUE
56035,FALSE
56037,FALSE
56039,TRUE
56041,TRUE
56043,TRUE
56045,TRUE
